t;fuego;arboles;vacios
111;56540;430260;561776
112;56537;429746;562293
113;56443;429577;562556
114;56284;429471;562821
115;56106;429953;562517
116;56208;429896;562472
117;56694;429460;562422
118;56428;429093;563055
119;56421;428682;563473
120;56061;428775;563740
121;55960;429140;563476
122;56080;429811;562685
123;56444;429967;562165
124;56412;429467;562697
125;56251;429603;562722
126;56216;429628;562732
127;56126;429343;563107
128;56117;429261;563198
129;56222;428911;563443
130;56061;429636;562879
131;56210;429572;562794
132;56458;429634;562484
133;56449;429247;562880
134;56083;429407;563086
135;55726;429942;562908
136;55804;430381;562391
137;55768;430897;561911
138;55739;431618;561219
139;55394;432415;560767
140;55292;433287;559997
141;55695;433486;559395
142;56160;433359;559057
143;56309;432964;559303
144;56704;432252;559620
145;56837;431618;560121
146;57210;430086;561280
147;57037;429085;562454
148;56945;428311;563320
149;56773;428108;563695
150;56525;427716;564335
1;157673;262277;628626
2;125691;62698;860187
3;19914;128589;900073
4;7801;210876;829899
5;4666;289268;754642
6;3487;361409;683680
7;3081;426825;618670
8;3088;485408;560080
9;3246;538249;507081
10;3612;585268;459696
11;4301;626629;417646
12;5149;662946;380481
13;6418;694490;347668
14;7903;721331;319342
15;9947;743216;295413
16;12378;760453;275745
17;15490;772510;260576
18;18925;779687;249964
19;22855;781807;243914
20;26969;779140;242467
21;31375;771763;245438
22;35380;760719;252477
23;39156;746555;262865
24;42366;730391;275819
25;44792;713140;290644
26;46612;695597;306367
27;47929;678189;322458
28;48943;661897;337736
29;49381;646137;353058
30;49538;632222;366816
31;49532;619533;379511
32;49317;608022;391237
33;48960;598511;401105
34;48841;589916;409819
35;48912;581797;417867
36;48857;574626;425093
37;48802;568399;431375
38;49232;562305;437039
39;50033;555627;442916
40;50926;548868;448782
41;51466;542521;454589
42;52310;535887;460379
43;53057;528988;466531
44;53794;521716;473066
45;54542;514070;479964
46;54922;506960;486694
47;55173;500723;492680
48;55303;494816;498457
49;55468;489273;503835
50;55752;483867;508957
51;55373;479796;513407
52;55182;476013;517381
53;54800;473050;520726
54;54645;470401;523530
55;54467;468323;525786
56;54315;466535;527726
57;54408;464853;529315
58;54254;463659;530663
59;54855;461999;531722
60;55091;460397;533088
61;55520;457727;535329
62;55812;455507;537257
63;55836;453322;539418
64;56011;451204;541361
65;56128;449442;543006
66;56689;447077;544810
67;56786;444891;546899
68;56740;443292;548544
69;56833;440876;550867
70;56855;438960;552761
71;56501;437721;554354
72;56389;436662;555525
73;56139;436277;556160
74;55947;436266;556363
75;55646;435983;556947
76;55523;436089;556964
77;55625;436023;556928
78;55508;436058;557010
79;55753;436118;556705
80;55895;435533;557148
81;56154;435063;557359
82;56073;434646;557857
83;56422;433860;558294
84;56546;433673;558357
85;56498;433393;558685
86;56735;432544;559297
87;56598;431536;560442
88;56471;431210;560895
89;56605;430496;561475
90;56724;429638;562214
91;56378;429074;563124
92;56404;429133;563039
93;56203;429155;563218
94;56154;429177;563245
95;55878;429891;562807
96;55791;429878;562907
97;55789;430223;562564
98;55545;430839;562192
99;55295;431561;561720
100;55447;432532;560597
101;55718;432894;559964
102;56102;433022;559452
103;56658;432252;559666
104;56896;431489;560191
105;56901;430930;560745
106;56696;430138;561742
107;56409;430092;562075
108;56489;429530;562557
109;56311;429581;562684
110;56301;429370;562905
111;56505;429330;562741
112;56755;428974;562847
113;56741;428602;563233
114;56618;428147;563811
115;56240;428056;564280
116;56032;428279;564265
117;55801;429029;563746
118;55707;429933;562936
119;55770;430457;562349
120;56007;430489;562080
121;55702;431199;561675
122;55915;431770;560891
123;56012;431539;561025
124;55935;431518;561123
125;55964;431957;560655
126;56104;432155;560317
127;56492;431853;560231
128;56730;431328;560518
129;56749;430469;561358
130;56784;430475;561317
131;57399;428844;562333
132;57212;428030;563334
133;56956;427344;564276
134;56325;427504;564747
135;56220;428038;564318
136;55862;428950;563764
137;55843;429427;563306
138;55702;429928;562946
139;55804;430659;562113
140;55980;430840;561756
141;56195;431025;561356
142;56204;430506;561866
143;56025;430486;562065
144;55770;430702;562104
145;55952;431064;561560
146;56045;431471;561060
147;56293;431279;561004
148;56099;431116;561361
149;56328;430509;561739
150;56435;430043;562098
1;157545;262895;628136
2;125781;62536;860259
3;19969;128627;899980
4;7819;211342;829415
5;4832;289042;754702
6;3625;360720;684231
7;3095;426016;619465
8;3069;484781;560726
9;3229;537629;507718
10;3617;584466;460493
11;4164;626144;418268
12;5102;662869;380605
13;6251;694508;347817
14;7681;721806;319089
15;9667;743974;294935
16;12150;761488;274938
17;15050;774092;259434
18;18495;781313;248768
19;22379;783746;242451
20;26627;781368;240581
21;31197;774295;243084
22;35555;763135;249886
23;39614;748310;260652
24;42787;731669;274120
25;45418;713700;289458
26;47447;695020;306109
27;48755;676556;323265
28;49503;659506;339567
29;49740;643410;355426
30;49790;629406;369380
31;49604;616789;382183
32;48870;605982;393724
33;48303;597007;403266
34;47871;589496;411209
35;47919;582632;418025
36;47876;576703;423997
37;48192;570995;429389
38;48492;565484;434600
39;49426;559571;439579
40;49967;553354;445255
41;51037;546818;450721
42;51753;540156;456667
43;52714;533011;462851
44;53088;526191;469297
45;54001;519131;475444
46;54373;512119;482084
47;54928;505199;488449
48;55152;499132;494292
49;55455;493053;500068
50;55624;487760;505192
51;55272;482822;510482
52;54787;479508;514281
53;54610;476293;517673
54;54205;473613;520758
55;54011;471636;522929
56;53695;470502;524379
57;53584;469260;525732
58;53393;468615;526568
59;53668;468073;526835
60;54188;466940;527448
61;54809;464539;529228
62;55186;462386;531004
63;55661;459980;532935
64;56173;457186;535217
65;56863;453779;537934
66;57233;450482;540861
67;56933;447331;544312
68;56811;444986;546779
69;56836;443005;548735
70;57040;441063;550473
71;56880;439242;552454
72;56366;438536;553674
73;56209;437962;554405
74;55748;437507;555321
75;55803;437303;555470
76;55597;437364;555615
77;55472;437733;555371
78;55293;437830;555453
79;54964;438200;555412
80;55124;438874;554578
81;55609;438568;554399
82;55957;437933;554686
83;56201;437379;554996
84;56333;436480;555763
85;56429;435908;556239
86;56474;435474;556628
87;56535;434806;557235
88;56602;434030;557944
89;56407;433838;558331
90;56214;433452;558910
91;56420;432795;559361
92;56554;431845;560177
93;56566;431020;560990
94;56698;430336;561542
95;56125;430076;562375
96;55989;430513;562074
97;55872;430327;562377
98;55775;430597;562204
99;55792;431312;561472
100;55758;431764;561054
101;56172;431642;560762
102;56091;431375;561110
103;55987;431561;561028
104;56070;431662;560844
105;55939;431797;560840
106;56190;431990;560396
107;56685;431064;560827
108;56662;430333;561581
109;56681;429488;562407
110;56564;429027;562985
111;56884;428325;563367
112;56651;427840;564085
113;56184;428126;564266
114;55745;428884;563947
115;55847;428965;563764
116;55769;429289;563518
117;55846;430107;562623
118;55783;430965;561828
119;55759;431165;561652
120;55562;431805;561209
121;55867;431459;561250
122;56126;431510;560940
123;55958;431294;561324
124;56002;431363;561211
125;55905;431362;561309
126;55820;431606;561150
127;55997;432010;560569
128;56382;431554;560640
129;56798;431062;560716
130;56850;430308;561418
131;56684;429708;562184
132;56723;428741;563112
133;56582;428345;563649
134;56226;428554;563796
135;56116;428846;563614
136;55847;429295;563434
137;55799;429364;563413
138;55718;430086;562772
139;55845;430758;561973
140;56554;430461;561561
141;56586;430134;561856
142;56619;430062;561895
143;56584;430235;561757
144;56707;429563;562306
145;56286;429534;562756
146;56208;429913;562455
147;56345;429898;562333
148;56607;429858;562111
149;56713;429334;562529
150;56842;428657;563077
1;157250;262127;629199
2;125662;62863;860051
3;20002;128960;899614
4;8057;211120;829399
5;4815;289497;754264
6;3632;361510;683434
7;3182;426630;618764
8;3152;485804;559620
9;3405;538700;506471
10;3877;585573;459126
11;4518;626948;417110
12;5480;663184;379912
13;6724;694478;347374
14;8468;721152;318956
15;10508;742557;295511
16;13211;758765;276600
17;16243;770475;261858
18;19893;776719;251964
19;23949;778136;246491
20;28201;774634;245741
21;32827;766453;249296
22;37162;754179;257235
23;41055;739036;268485
24;44441;721591;282544
25;47176;702536;298864
26;48851;683424;316301
27;49976;664889;333711
28;50385;648377;349814
29;50484;633140;364952
30;50107;619312;379157
31;49813;607227;391536
32;49258;597185;402133
33;48511;588539;411526
34;48046;581704;418826
35;47710;575939;424927
36;47648;570711;430217
37;47792;566228;434556
38;47832;561693;439051
39;48510;556790;443276
40;49365;551239;447972
41;50477;545501;452598
42;51677;539494;457405
43;52468;532613;463495
44;53349;525369;469858
45;54386;518150;476040
46;55198;510719;482659
47;55987;503053;489536
48;56190;495906;496480
49;56021;489743;502812
50;56040;483461;509075
51;55493;479124;513959
52;54997;475536;518043
53;54650;472452;521474
54;53851;470776;523949
55;53189;470042;525345
56;53395;469343;525838
57;53747;468164;526665
58;54148;466461;527967
59;53814;465135;529627
60;53688;464555;530333
61;54019;463642;530915
62;54739;462086;531751
63;55564;459799;533213
64;56218;456718;535640
65;56902;453584;538090
66;57192;449845;541539
67;57193;446726;544657
68;57310;443734;547532
69;57217;441207;550152
70;57348;439082;552146
71;57003;437117;554456
72;56904;435772;555900
73;56259;435374;556943
74;55788;434941;557847
75;55677;434910;557989
76;55299;435167;558110
77;55109;435561;557906
78;55141;436299;557136
79;55484;436806;556286
80;55762;436788;556026
81;56074;436253;556249
82;56757;435175;556644
83;56680;434197;557699
84;56677;432875;559024
85;57174;431506;559896
86;57261;430086;561229
87;57327;429103;562146
88;57286;428017;563273
89;56881;427759;563936
90;56450;427764;564362
91;55776;428530;564270
92;55599;429100;563877
93;55319;430011;563246
94;55086;430946;562544
95;54949;432333;561294
96;54900;433577;560099
97;54943;435428;558205
98;55519;435500;557557
99;56142;435369;557065
100;56307;434393;557876
101;56917;433252;558407
102;56942;431979;559655
103;57076;430897;560603
104;57330;429489;561757
105;57193;428183;563200
106;56639;427892;564045
107;56507;427560;564509
108;56415;427566;564595
109;56234;427664;564678
110;56292;427360;564924
111;56235;427346;564995
112;55848;427765;564963
113;55635;428752;564189
114;55459;429683;563434
115;55388;430337;562851
116;55467;431255;561854
117;55812;431534;561230
118;55682;431945;560949
119;55853;432457;560266
120;55824;432533;560219
121;56002;432375;560199
122;56381;431967;560228
123;56157;432056;560363
124;56080;432020;560476
125;56383;431911;560282
126;56542;431446;560588
127;56412;430883;561281
128;56698;430400;561478
129;56535;430000;562041
130;56223;430161;562192
131;55989;430433;562154
132;56000;430572;562004
133;55791;430911;561874
134;56050;431127;561399
135;56102;431212;561262
136;55991;431211;561374
137;56202;431025;561349
138;56143;430600;561833
139;56060;430820;561696
140;55815;431393;561368
141;55947;431259;561370
142;56452;431155;560969
143;56427;430595;561554
144;56537;430515;561524
145;56615;430148;561813
146;56667;429697;562212
147;56424;429650;562502
148;56659;429093;562824
149;56299;428979;563298
150;56417;428632;563527
1;157359;262202;629015
2;124970;62962;860644
3;20196;129059;899321
4;8032;211094;829450
5;4760;288810;755006
6;3494;360622;684460
7;3026;425882;619668
8;2939;485120;560517
9;3004;537978;507594
10;3427;585515;459634
11;4087;627145;417344
12;4905;664011;379660
13;5978;695972;346626
14;7493;723305;317778
15;9429;745815;293332
16;11970;763272;273334
17;14822;775994;257760
18;18257;783747;246572
19;21803;786454;240319
20;25991;784440;238145
21;30305;778031;240240
22;34228;767669;246679
23;38049;754272;256255
24;41197;738818;268561
25;43889;721698;282989
26;46046;703909;298621
27;47512;686223;314841
28;48437;669453;330686
29;48810;653651;346115
30;48765;639204;360607
31;48396;626716;373464
32;48118;615973;384485
33;47899;606584;394093
34;47794;598266;402516
35;47845;590442;410289
36;48095;583198;417283
37;48206;576893;423477
38;48455;571013;429108
39;48869;564898;434809
40;49638;558477;440461
41;50638;551854;446084
42;51953;544408;452215
43;52972;536707;458897
44;53677;528957;465942
45;54403;521053;473120
46;55121;513186;480269
47;55602;505214;487760
48;55741;498245;494590
49;55748;491580;501248
50;55486;486281;506809
51;55248;481738;511590
52;55151;477700;515725
53;54668;474275;519633
54;54572;471693;522311
55;54431;469502;524643
56;53893;468424;526259
57;53754;467242;527580
58;54111;465939;528526
59;54040;464512;530024
60;54273;463259;531044
61;54299;462323;531954
62;54631;460565;533380
63;54839;459638;534099
64;55354;457542;535680
65;55782;455336;537458
66;56142;453015;539419
67;56791;450225;541560
68;56968;447655;543953
69;57045;445383;546148
70;56896;443023;548657
71;56898;440629;551049
72;56703;439143;552730
73;56971;437157;554448
74;56753;435689;556134
75;56091;435348;557137
76;55808;435347;557421
77;55619;435366;557591
78;55193;436342;557041
79;55377;436494;556705
80;55373;436798;556405
81;55625;436986;555965
82;55967;436913;555696
83;56314;436105;556157
84;56490;435404;556682
85;56573;434529;557474
86;56778;433762;558036
87;57026;432390;559160
88;57086;430805;560685
89;57132;429850;561594
90;57469;428695;562412
91;57267;427898;563411
92;57180;426625;564771
93;56892;426383;565301
94;56385;426504;565687
95;56159;426849;565568
96;55738;427810;565028
97;55562;429159;563855
98;55587;429801;563188
99;55895;430074;562607
100;56022;429986;562568
101;56309;429577;562690
102;56556;429384;562636
103;56593;429041;562942
104;56384;428919;563273
105;56499;428637;563440
106;56480;428436;563660
107;56263;428512;563801
108;56021;428981;563574
109;56101;429444;563031
110;56022;429304;563250
111;55880;429446;563250
112;55749;430132;562695
113;55603;430629;562344
114;55613;431369;561594
115;55788;431235;561553
116;56122;431629;560825
117;56086;431658;560832
118;56040;431732;560804
119;56237;431563;560776
120;56439;431074;561063
121;56813;429922;561841
122;56995;429318;562263
123;57170;428157;563249
124;56978;427205;564393
125;56796;426740;565040
126;56686;426504;565386
127;56543;426306;565727
128;56160;426300;566116
129;55811;427028;565737
130;55478;428033;565065
131;55194;429367;564015
132;55216;430377;562983
133;55397;431353;561826
134;55336;431679;561561
135;55934;431528;561114
136;56329;431014;561233
137;56337;431247;560992
138;56609;430702;561265
139;56480;430363;561733
140;56603;430236;561737
141;56613;429704;562259
142;56802;429388;562386
143;56924;428881;562771
144;56826;428319;563431
145;56930;427769;563877
146;56562;427535;564479
147;56420;427474;564682
148;56263;427721;564592
149;55964;428202;564410
150;55720;429105;563751
1;157287;262459;628830
2;125819;63060;859697
3;20248;129168;899160
4;7993;210902;829681
5;4707;288806;755063
6;3497;360980;684099
7;3013;426321;619242
8;2953;485741;559882
9;3115;538854;506607
10;3512;586138;458926
11;4139;627577;416860
12;5009;664486;379081
13;6195;695827;346554
14;7701;722864;318011
15;9747;744965;293864
16;12223;762014;274339
17;15233;774508;258835
18;18606;781726;248244
19;22442;784061;242073
20;26534;781771;240271
21;30921;774751;242904
22;34884;764198;249494
23;38724;750447;259405
24;42156;734220;272200
25;44801;716212;287563
26;47081;697814;303681
27;48654;679355;320567
28;49777;661313;337486
29;50068;645144;353364
30;49985;630622;367969
31;49614;617606;381356
32;49241;606884;392451
33;49172;596952;402452
34;49008;588249;411319
35;48996;580359;419221
36;49066;572919;426591
37;49315;565767;433494
38;49950;559143;439483
39;50781;552493;445302
40;51349;545567;451660
41;51750;539219;457607
42;52127;532958;463491
43;52785;526846;468945
44;53855;520063;474658
45;54489;513005;481082
46;54816;506574;487186
47;55294;500094;493188
48;55488;493768;499320
49;55554;488068;504954
50;55515;483331;509730
51;55452;479479;513645
52;55179;475465;517932
53;55197;472229;521150
54;55043;469351;524182
55;54781;466982;526813
56;54397;464927;529252
57;54048;463804;530724
58;53802;463480;531294
59;53943;462717;531916
60;54088;461547;532941
61;54112;460867;533597
62;54732;459109;534735
63;55509;457094;535973
64;56001;454636;537939
65;56444;451279;540853
66;56606;449053;542917
67;56827;446385;545364
68;57180;443926;547470
69;57340;441544;549692
70;57043;439497;552036
71;56810;437648;554118
72;56409;436938;555229
73;56213;436520;555843
74;55697;436295;556584
75;55162;436920;556494
76;55276;437426;555874
77;55103;437996;555477
78;55143;438843;554590
79;55467;438746;554363
80;55758;438555;554263
81;55965;438043;554568
82;56398;436904;555274
83;56779;435530;556267
84;56708;434338;557530
85;56696;433392;558488
86;56766;432537;559273
87;56669;431280;560627
88;56870;430703;561003
89;56566;429879;562131
90;56287;429628;562661
91;55921;429933;562722
92;55526;430705;562345
93;55540;431338;561698
94;55506;431730;561340
95;55096;432512;560968
96;55205;433524;559847
97;55671;434075;558830
98;55963;434084;558529
99;56059;434138;558379
100;56364;433343;558869
101;56619;432943;559014
102;56581;431574;560421
103;56593;431086;560897
104;56909;430424;561243
105;56462;429766;562348
106;56398;429640;562538
107;56197;429262;563117
108;55909;429843;562824
109;55991;429785;562800
110;55859;430116;562601
111;55888;431033;561655
112;55911;431408;561257
113;55881;431763;560932
114;56081;431747;560748
115;56151;431579;560846
116;55967;431899;560710
117;56327;432075;560174
118;56590;431458;560528
119;56692;430971;560913
120;56615;430618;561343
121;56783;429753;562040
122;56560;429450;562566
123;56278;429365;562933
124;56038;429906;562632
125;56154;430003;562419
126;56126;430584;561866
127;56081;430694;561801
128;55845;431263;561468
129;55705;431725;561146
130;55889;432113;560574
131;56100;431893;560583
132;56532;431150;560894
133;56703;430436;561437
134;56961;429602;562013
135;56815;428971;562790
136;56689;428705;563182
137;56519;428550;563507
138;56411;428453;563712
139;56086;428724;563766
140;55929;429158;563489
141;55883;429629;563064
142;55923;430016;562637
143;55998;430444;562134
144;55673;431393;561510
145;55873;431802;560901
146;55786;432202;560588
147;55845;432448;560283
148;56138;432323;560115
149;56268;431898;560410
150;56620;431833;560123
1;157159;262434;628983
2;125452;62760;860364
3;20281;128490;899805
4;8049;210162;830365
5;4760;288545;755271
6;3549;360580;684447
7;3089;426097;619390
8;2999;485319;560258
9;3098;538098;507380
10;3418;585403;459755
11;4027;627681;416868
12;4953;664520;379103
13;6144;696115;346317
14;7651;723112;317813
15;9729;745245;293602
16;12138;762469;273969
17;15026;774758;258792
18;18377;782496;247703
19;22204;785226;241146
20;26375;782978;239223
21;30769;776199;241608
22;34912;765460;248204
23;38834;751563;258179
24;42026;735332;271218
25;44807;717733;286036
26;46693;699693;302190
27;47818;682293;318465
28;48264;666240;334072
29;48656;651048;348872
30;48934;637241;362401
31;48650;624388;375538
32;48790;612986;386800
33;48388;603107;397081
34;48174;594460;405942
35;48135;587097;413344
36;48183;580430;419963
37;48417;574130;426029
38;48847;567961;431768
39;49612;561777;437187
40;50388;555194;442994
41;51393;548189;448994
42;52305;540847;455424
43;53299;533051;462226
44;53846;525510;469220
45;54299;518286;475991
46;54667;511160;482749
47;54841;504754;488981
48;54998;498816;494762
49;55289;493149;500138
50;55608;487481;505487
51;55363;482146;511067
52;54791;478553;515232
53;54499;475362;518715
54;54138;473024;521414
55;53737;471057;523782
56;53493;469391;525692
57;53437;468728;526411
58;53665;467837;527074
59;54216;466072;528288
60;54720;464168;529688
61;55013;462273;531290
62;55388;459726;533462
63;55751;457199;535626
64;56155;454418;538003
65;56355;452151;540070
66;56262;449828;542486
67;56411;447725;544440
68;56670;445535;546371
69;56649;443671;548256
70;56874;441457;550245
71;56966;439562;552048
72;56666;437980;553930
73;56284;437067;555225
74;55834;437101;555641
75;55221;437218;556137
76;55128;437905;555543
77;55396;438036;555144
78;55452;438200;554924
79;55662;438079;554835
80;55989;437429;555158
81;56246;436430;555900
82;56383;435567;556626
83;56613;434726;557237
84;56505;433883;558188
85;56776;432886;558914
86;56694;432330;559552
87;56610;431314;560652
88;56881;430516;561179
89;56691;429743;562142
90;56612;429294;562670
91;56690;429055;562831
92;56178;429089;563309
93;55933;429819;562824
94;55727;430269;562580
95;55680;430615;562281
96;55575;431447;561554
97;55737;431560;561279
98;55718;431503;561355
99;56010;431493;561073
100;55925;431964;560687
101;56484;431603;560489
102;56478;431093;561005
103;56557;430699;561320
104;56622;430438;561516
105;56548;430346;561682
106;56486;430048;562042
107;56561;429988;562027
108;56459;429922;562195
109;56569;429605;562402
110;56728;429106;562742
111;56998;428341;563237
112;57058;427560;563958
113;56776;427412;564388
114;56388;427330;564858
115;56151;427475;564950
116;55955;427743;564878
117;56154;428208;564214
118;56052;428673;563851
119;55862;429065;563649
120;56027;429890;562659
121;55867;430441;562268
122;55729;431447;561400
123;55942;431547;561087
124;56103;431615;560858
125;56257;431651;560668
126;56551;431223;560802
127;56523;430690;561363
128;56695;429831;562050
129;56763;429529;562284
130;56687;429374;562515
131;56196;429535;562845
132;56573;429601;562402
133;56381;429608;562587
134;56397;429221;562958
135;56051;428962;563563
136;56326;428886;563364
137;56100;429771;562705
138;55994;429856;562726
139;56153;429962;562461
140;56131;430241;562204
141;56395;430128;562053
142;56426;429824;562326
143;56454;430021;562101
144;56507;429783;562286
145;56386;429452;562738
146;56437;429401;562738
147;56502;429524;562550
148;56797;428792;562987
149;56770;428349;563457
150;56975;427929;563672
1;157402;262086;629088
2;124817;62987;860772
3;19940;129171;899465
4;7827;211641;829108
5;4715;290039;753822
6;3619;361840;683117
7;3074;427159;618343
8;2970;486313;559293
9;3215;538913;506448
10;3576;585938;459062
11;4127;627682;416767
12;5075;664375;379126
13;6196;696059;346321
14;7765;722565;318246
15;9745;744595;294236
16;12133;762307;274136
17;15182;774389;259005
18;18616;782016;247944
19;22699;784005;241872
20;26904;781261;240411
21;30979;774084;243513
22;34936;763865;249775
23;38555;750411;259610
24;41810;734630;272136
25;44472;717415;286689
26;46642;699261;302673
27;47996;681803;318777
28;48648;665032;334896
29;49017;649549;350010
30;48989;635779;363808
31;48832;623808;375936
32;48552;612750;387274
33;48475;603232;396869
34;48275;594477;405824
35;48129;587030;413417
36;47871;580441;420264
37;48003;574628;425945
38;48413;568709;431454
39;49137;562651;436788
40;50008;556362;442206
41;51049;549415;448112
42;51915;542143;454518
43;52887;534406;461283
44;53434;526900;468242
45;54359;519625;474592
46;54907;512452;481217
47;55490;505023;488063
48;55894;497809;494873
49;55605;491553;501418
50;55535;486468;506573
51;55205;481568;511803
52;54976;477784;515816
53;54541;474699;519336
54;54301;472497;521778
55;54017;470705;523854
56;54166;469032;525378
57;54030;467807;526739
58;53712;466580;528284
59;53840;465622;529114
60;54341;464135;530100
61;54643;462356;531577
62;55198;459942;533436
63;55596;457872;535108
64;55947;455506;537123
65;56289;453004;539283
66;56562;450335;541679
67;56907;447633;544036
68;57468;444692;546416
69;57290;442427;548859
70;57310;440262;551004
71;57214;438048;553314
72;56660;436778;555138
73;56323;435864;556389
74;55821;435820;556935
75;55598;436195;556783
76;55217;436753;556606
77;54819;437629;556128
78;54868;438083;555625
79;55147;438624;554805
80;55520;438598;554458
81;55534;438425;554617
82;56233;437708;554635
83;56499;436665;555412
84;57115;435203;556258
85;56968;434007;557601
86;57047;433075;558454
87;57143;431657;559776
88;57156;430532;560888
89;56767;429421;562388
90;56740;429374;562462
91;56390;428844;563342
92;56010;429148;563418
93;55847;429602;563127
94;55699;430420;562457
95;55557;430978;562041
96;55440;431678;561458
97;55529;432204;560843
98;55485;432717;560374
99;55576;433275;559725
100;55615;433672;559289
101;55937;433730;558909
102;56295;433752;558529
103;56382;433184;559010
104;56519;432680;559377
105;56570;431959;560047
106;56701;431236;560639
107;56878;430121;561577
108;56842;429495;562239
109;57078;428407;563091
110;56978;427701;563897
111;56507;427655;564414
112;56025;428408;564143
113;55889;428666;564021
114;55835;429282;563459
115;55674;429975;562927
116;55752;430452;562372
117;55910;430660;562006
118;55867;430956;561753
119;55995;431303;561278
120;56163;431175;561238
121;56196;430544;561836
122;56314;430345;561917
123;56467;430354;561755
124;56395;430242;561939
125;56309;429949;562318
126;56580;429037;562959
127;56562;428942;563072
128;56642;428524;563410
129;56508;428369;563699
130;56396;428219;563961
131;56296;428233;564047
132;56457;427908;564211
133;56295;428117;564164
134;56146;428209;564221
135;56127;428791;563658
136;56120;429096;563360
137;56268;429209;563099
138;56115;429316;563145
139;55906;429673;562997
140;56101;430067;562408
141;56384;430097;562095
142;56410;430071;562095
143;56097;429952;562527
144;56125;429867;562584
145;55955;430311;562310
146;56253;430209;562114
147;56508;430251;561817
148;56662;429779;562135
149;56412;429230;562934
150;56116;429140;563320
1;157029;261964;629583
2;125114;62608;860854
3;20128;128690;899758
4;7833;210852;829891
5;4707;289062;754807
6;3570;360616;684390
7;3041;426141;619394
8;2911;485024;560641
9;3042;537926;507608
10;3343;585065;460168
11;3910;627462;417204
12;4609;664488;379479
13;5715;696540;346321
14;7180;724195;317201
15;8953;746898;292725
16;11227;764857;272492
17;14074;777926;256576
18;17257;786452;244867
19;20955;790284;237337
20;25000;789043;234533
21;29220;783127;236229
22;33200;773376;242000
23;36947;760661;250968
24;40146;745372;263058
25;42911;729074;276591
26;44719;712024;291833
27;46017;695402;307157
28;46776;679256;322544
29;47475;664034;337067
30;47624;650242;350710
31;47891;637522;363163
32;47717;626133;374726
33;47688;615773;385115
34;47639;606385;394552
35;47543;598327;402706
36;47472;591146;409958
37;47859;584438;416279
38;48138;577907;422531
39;48744;571622;428210
40;49567;564879;434130
41;50557;557629;440390
42;51399;550242;446935
43;52300;542684;453592
44;53084;534951;460541
45;53655;527583;467338
46;54045;520318;474213
47;54481;513241;480854
48;55012;506529;487035
49;55226;500025;493325
50;55366;493995;499215
51;55491;488575;504510
52;55217;483969;509390
53;55139;479852;513585
54;54887;476417;517272
55;54770;473343;520463
56;54795;470777;523004
57;54439;468703;525434
58;54400;466549;527627
59;54000;465315;529261
60;53904;464419;530253
61;54179;463344;531053
62;54215;461975;532386
63;54479;460708;533389
64;54999;458833;534744
65;55207;457076;536293
66;55673;455034;537869
67;55995;452949;539632
68;56301;450745;541530
69;56474;448760;543342
70;56755;446300;545521
71;56644;443971;547961
72;57098;441746;549732
73;57043;439434;552099
74;57160;437525;553891
75;56871;436148;555557
76;56162;435462;556952
77;55745;435365;557466
78;55306;435731;557539
79;55218;436509;556849
80;55030;437385;556161
81;55373;437897;555306
82;55179;438121;555276
83;55385;438029;555162
84;55502;438196;554878
85;56102;437500;554974
86;56326;436702;555548
87;56711;435247;556618
88;56742;434380;557454
89;56711;433403;558462
90;56648;432953;558975
91;56385;432113;560078
92;56176;432097;560303
93;56236;432140;560200
94;56253;431785;560538
95;56373;431019;561184
96;56476;430668;561432
97;56451;429991;562134
98;56131;429866;562579
99;55749;430636;562191
100;55489;431491;561596
101;55400;432401;560775
102;55663;432743;560170
103;55847;433060;559669
104;56029;432809;559738
105;56234;432326;560016
106;56475;431716;560385
107;56575;430506;561495
108;56652;430040;561884
109;56683;429506;562387
110;56498;429135;562943
111;56541;428844;563191
112;56506;428571;563499
113;56331;428816;563429
114;56457;428888;563231
115;56379;428874;563323
116;56164;429201;563211
117;55714;429910;562952
118;55650;430507;562419
119;55785;430854;561937
120;55806;430818;561952
121;56030;431155;561391
122;56737;430924;560915
123;56944;429904;561728
124;57294;429078;562204
125;57443;427873;563260
126;57272;427162;564142
127;56881;426889;564806
128;56943;426162;565471
129;56889;426265;565422
130;56806;426390;565380
131;56546;425882;566148
132;56190;426233;566153
133;55855;426992;565729
134;55651;427294;565631
135;55210;428928;564438
136;55451;430091;563034
137;55590;430794;562192
138;55633;431240;561703
139;55860;431754;560962
140;55870;432066;560640
141;56389;431707;560480
142;56794;431165;560617
143;56861;430590;561125
144;56814;429738;562024
145;56768;429001;562807
146;56676;428485;563415
147;56636;428185;563755
148;56635;428373;563568
149;56840;427926;563810
150;56625;427424;564527
1;157070;261594;629912
2;124993;62899;860684
3;20051;128584;899941
4;7802;210833;829941
5;4685;288948;754943
6;3519;360640;684417
7;3044;426364;619168
8;2923;485509;560144
9;3149;538255;507172
10;3545;585057;459974
11;4122;626655;417799
12;4961;663444;380171
13;6112;695337;347127
14;7674;722339;318563
15;9700;744405;294471
16;12145;761853;274578
17;14956;774157;259463
18;18126;781810;248640
19;21846;784649;242081
20;25919;783155;239502
21;29946;777210;241420
22;34061;767562;246953
23;38074;754299;256203
24;41330;738795;268451
25;43993;721560;283023
26;45997;704101;298478
27;47492;686556;314528
28;48715;669392;330469
29;49260;653362;345954
30;49585;638253;360738
31;49447;625069;374060
