t;fuego;arboles;vacios
36;11987;141660;108497
37;11816;140746;109582
38;11929;139822;110393
39;12107;138876;111161
40;12341;137761;112042
41;12625;136245;113274
42;13001;134744;114399
43;13494;132809;115841
44;13665;130809;117670
45;13798;128891;119455
46;13970;126902;121272
47;14114;124900;123130
48;14233;122818;125093
49;14338;120939;126867
50;14281;119123;128740
51;14057;117798;130289
52;13867;116979;131298
53;13604;116393;132147
54;13377;116223;132544
55;13127;116340;132677
56;13054;116645;132445
57;12958;117044;132142
58;13039;117268;131837
59;13113;117428;131603
60;13302;117259;131583
61;13412;116738;131994
62;13730;116170;132244
63;13849;115503;132792
64;13920;114818;133406
65;13829;114268;134047
66;14144;113593;134407
67;14157;112813;135174
68;14148;112219;135777
69;14201;111715;136228
70;14160;111129;136855
71;14321;110512;137311
72;14263;109829;138052
73;14328;109213;138603
74;14017;108949;139178
75;13710;109219;139215
76;13628;109515;139001
77;13630;109652;138862
78;13689;109674;138781
79;13825;109753;138566
80;13780;109836;138528
81;13693;109830;138621
82;13612;110088;138444
83;13830;109927;138387
84;13979;109667;138498
85;13968;109625;138551
86;14161;109360;138623
87;14232;109084;138828
88;14210;108835;139099
89;14272;108423;139449
90;14218;108192;139734
91;14142;107905;140097
92;14094;107788;140262
93;14149;107599;140396
94;14203;107476;140465
95;14153;107392;140599
96;14029;107406;140709
97;13946;107670;140528
98;13969;107739;140436
99;13965;107832;140347
100;13843;108061;140240
101;13893;108385;139866
102;13990;108559;139595
103;14058;108525;139561
104;13966;108527;139651
105;13853;108604;139687
106;13918;108631;139595
107;14088;108381;139675
108;13996;108452;139696
109;13857;108353;139934
110;13988;108381;139775
111;14325;108104;139715
112;14444;107661;140039
113;14290;107246;140608
114;14029;107151;140964
115;13949;107268;140927
116;13985;107289;140870
117;14032;107201;140911
118;14093;107140;140911
119;14090;107097;140957
120;14215;107156;140773
121;14081;107370;140693
122;14025;107340;140779
123;14128;107393;140623
124;13910;107582;140652
125;13966;107647;140531
126;14092;107433;140619
127;14182;107186;140776
128;14034;107278;140832
129;14164;107067;140913
130;14100;106912;141132
131;13943;107024;141177
132;13882;107264;140998
133;13828;107552;140764
134;13765;107956;140423
135;13757;108415;139972
136;13820;108460;139864
137;13878;108472;139794
138;13895;108750;139499
139;14173;108671;139300
140;14320;108230;139594
141;14375;107880;139889
142;14429;107409;140306
143;14385;106982;140777
144;14289;106896;140959
145;14291;106674;141179
146;14204;106725;141215
147;14143;106806;141195
148;14156;106740;141248
149;14114;106575;141455
150;13889;106866;141389
1;39936;65579;156629
2;31548;15569;215027
3;5075;32012;225057
4;1964;52545;207635
5;1183;72029;188932
6;944;90151;171049
7;822;106419;154903
8;775;121183;140186
9;804;134391;126949
10;927;146240;114977
11;1113;156855;104176
12;1378;165895;94871
13;1670;173772;86702
14;2087;180327;79730
15;2568;185730;73846
16;3219;189954;68971
17;3966;193040;65138
18;4825;194727;62592
19;5825;195113;61206
20;6909;194443;60792
21;7910;192733;61501
22;8849;189986;63309
23;9782;186464;65898
24;10753;182399;68992
25;11381;177869;72894
26;11797;173291;77056
27;12133;168664;81347
28;12455;164347;85342
29;12448;160317;89379
30;12237;157160;92747
31;12064;154350;95730
32;12052;152061;98031
33;11854;149903;100387
34;11643;148363;102138
35;11514;147060;103570
36;11442;145897;104805
37;11647;144741;105756
38;11765;143563;106816
39;11890;142166;108088
40;12189;140693;109262
41;12554;138841;110749
42;12846;137184;112114
43;13220;135222;113702
44;13355;133259;115530
45;13642;131051;117451
46;13889;128999;119256
47;14049;127072;121023
48;14163;124844;123137
49;14162;122812;125170
50;14095;121259;126790
51;13989;119888;128267
52;13970;118686;129488
53;13827;117842;130475
54;13548;117212;131384
55;13507;116852;131785
56;13212;116717;132215
57;12923;117052;132169
58;13103;117098;131943
59;13193;117167;131784
60;13329;116947;131868
61;13431;116531;132182
62;13509;116417;132218
63;13726;115718;132700
64;13711;115377;133056
65;13919;114666;133559
66;13920;114174;134050
67;14030;113457;134657
68;14117;112912;135115
69;14240;112023;135881
70;14366;111183;136595
71;14401;110553;137190
72;14378;109703;138063
73;14303;109234;138607
74;14097;109077;138970
75;14013;109101;139030
76;13890;109008;139246
77;13774;109212;139158
78;13776;109348;139020
79;13692;109742;138710
80;13784;109849;138511
81;14031;109708;138405
82;14099;109389;138656
83;14227;108967;138950
84;14112;108679;139353
85;14078;108367;139699
86;14066;108186;139892
87;14114;108094;139936
88;14093;108039;140012
89;14251;107806;140087
90;14259;107676;140209
91;14134;107661;140349
92;14095;107939;140110
93;14170;107629;140345
94;14091;107610;140443
95;14021;107710;140413
96;14036;107583;140525
97;13987;107887;140270
98;14073;107848;140223
99;14142;107910;140092
100;14232;107590;140322
101;14191;107321;140632
102;14188;107133;140823
103;14124;107174;140846
104;14029;107081;141034
105;14017;107162;140965
106;13831;107416;140897
107;13830;107761;140553
108;13823;108161;140160
109;13852;108288;140004
110;13960;108224;139960
111;14118;108117;139909
112;14055;108014;140075
113;14006;108004;140134
114;14105;108050;139989
115;14218;108001;139925
116;14296;107593;140255
117;14447;107174;140523
118;14471;106848;140825
119;14417;106332;141395
120;14307;106158;141679
121;14304;106019;141821
122;14210;106148;141786
123;13972;106223;141949
124;13757;106597;141790
125;13729;106864;141551
126;13830;107134;141180
127;13893;107190;141061
128;13886;107407;140851
129;14086;107352;140706
130;14158;107359;140627
131;14116;107524;140504
132;14053;107368;140723
133;14139;107317;140688
134;14182;107124;140838
135;14094;107133;140917
136;14010;107302;140832
137;13788;107534;140822
138;13583;108046;140515
139;13714;108171;140259
140;13834;108465;139845
141;13789;108834;139521
142;13972;108827;139345
143;13931;108702;139511
144;13920;108731;139493
145;14045;108589;139510
146;14178;108437;139529
147;14238;108096;139810
148;14403;107474;140267
149;14456;106996;140692
150;14291;106922;140931
1;39369;65500;157275
2;31569;15602;214973
3;4937;32058;225149
4;1935;52667;207542
5;1115;72251;188778
6;838;90410;170896
7;699;106717;154728
8;662;121705;139777
9;723;134820;126601
10;773;146682;114689
11;923;157145;104076
12;1074;166428;94642
13;1321;174422;86401
14;1639;181462;79043
15;2092;187279;72773
16;2643;191845;67656
17;3256;195489;63399
18;4073;197874;60197
19;4995;198917;58232
20;5924;198710;57510
21;6853;197654;57637
22;7808;195555;58781
23;8723;192726;60695
24;9529;189206;63409
25;10150;185427;66567
26;10541;181360;70243
27;10841;177478;73825
28;11098;173850;77196
29;11236;170500;80408
30;11481;167152;83511
31;11667;163838;86639
32;11701;160581;89862
33;11754;157788;92602
34;11689;155292;95163
35;11657;153234;97253
36;11618;151580;98946
37;11752;149778;100614
38;11893;147843;102408
39;12067;146104;103973
40;12283;144253;105608
41;12576;142340;107228
42;12681;140424;109039
43;12984;138524;110636
44;13232;136383;112529
45;13372;134165;114607
46;13460;132288;116396
47;13610;130236;118298
48;13751;128346;120047
49;14045;126506;121593
50;13938;124774;123432
51;13974;123367;124803
52;13736;121987;126421
53;13577;121023;127544
54;13476;120440;128228
55;13344;119959;128841
56;13296;119639;129209
57;13359;119282;129503
58;13328;118833;129983
59;13323;118615;130206
60;13310;118414;130420
61;13551;117985;130608
62;13655;117376;131113
63;14092;116605;131447
64;14284;115431;132429
65;14363;114350;133431
66;14237;113347;134560
67;14308;112761;135075
68;14336;112080;135728
69;14428;111028;136688
70;14303;110316;137525
71;14274;109846;138024
72;14208;109390;138546
73;14099;109167;138878
74;13997;109080;139067
75;13786;109250;139108
76;13628;109430;139086
77;13639;109602;138903
78;13536;109990;138618
79;13556;110173;138415
80;13696;110332;138116
81;13711;110484;137949
82;13820;110411;137913
83;13968;110307;137869
84;13994;109961;138189
85;14075;109782;138287
86;14107;109674;138363
87;14198;109266;138680
88;14129;108820;139195
89;14298;108367;139479
90;14207;108164;139773
91;14241;107957;139946
92;14340;107531;140273
93;14142;107569;140433
94;14059;107326;140759
95;13839;107462;140843
96;14009;107547;140588
97;13903;107639;140602
98;13706;108038;140400
99;13806;108325;140013
100;13885;108568;139691
101;13804;108621;139719
102;13795;109055;139294
103;14023;109056;139065
104;14286;108579;139279
105;14341;108184;139619
106;14443;107670;140031
107;14361;107370;140413
108;14422;107110;140612
109;14275;106813;141056
110;14304;106267;141573
111;14110;106192;141842
112;14081;106372;141691
113;14033;106600;141511
114;13837;106964;141343
115;13705;107328;141111
116;13831;107870;140443
117;13777;108063;140304
118;13625;108662;139857
119;13773;108918;139453
120;13925;109023;139196
121;14136;108954;139054
122;14289;108576;139279
123;14330;108215;139599
124;14286;107822;140036
125;14400;107294;140450
126;14353;106961;140830
127;14122;106843;141179
128;13970;107040;141134
129;14037;107077;141030
130;14003;107238;140903
131;13871;107382;140891
132;13888;107640;140616
133;13639;107882;140623
134;13606;108422;140116
135;13627;108600;139917
136;13653;108815;139676
137;13796;108993;139355
138;13847;109016;139281
139;14001;108951;139192
140;14158;108530;139456
141;14222;108147;139775
142;14140;107848;140156
143;14101;107852;140191
144;14086;107756;140302
145;14080;107613;140451
146;13964;107772;140408
147;13974;107636;140534
148;13974;107496;140674
149;13908;107595;140641
150;13937;107860;140347
1;39540;65390;157214
2;31367;15785;214992
3;4981;32142;225021
4;1976;52777;207391
5;1186;72509;188449
6;927;90434;170783
7;789;106797;154558
8;719;121333;140092
9;746;134695;126703
10;817;146515;114812
11;952;156985;104207
12;1114;166482;94548
13;1385;174540;86219
14;1738;181477;78929
15;2178;187141;72825
16;2768;191537;67839
17;3494;194815;63835
18;4332;196802;61010
19;5336;197677;59131
20;6406;197170;58568
21;7443;195609;59092
22;8542;192927;60675
23;9571;189388;63185
24;10567;185113;66464
25;11286;180411;70447
26;11815;175569;74760
27;12120;170818;79206
28;12226;166432;83486
29;12366;162496;87282
30;12333;158915;90896
31;12291;155742;94111
32;12260;153131;96753
33;12104;150870;99170
34;12003;148774;101367
35;12093;146962;103089
36;12209;144921;105014
37;12272;143249;106623
38;12173;141949;108022
39;12251;140566;109327
40;12587;138802;110755
41;12927;136982;112235
42;13228;135018;113898
43;13552;132736;115856
44;13706;130654;117784
45;13942;128405;119797
46;14026;126460;121658
47;13890;124683;123571
48;13775;123195;125174
49;13619;122249;126276
50;13526;121231;127387
51;13474;120448;128222
52;13451;119719;128974
53;13483;119100;129561
54;13495;118551;130098
55;13454;118284;130406
56;13531;117767;130846
57;13639;117148;131357
58;13751;116585;131808
59;13742;115925;132477
60;13868;115125;133151
61;13930;114496;133718
62;13851;113979;134314
63;13933;113417;134794
64;13992;112945;135207
65;14113;112337;135694
66;14126;111961;136057
67;14232;111179;136733
68;14382;110486;137276
69;14383;109724;138037
70;14200;109409;138535
71;14164;108990;138990
72;14106;108833;139205
73;13961;108741;139442
74;13746;108777;139621
75;13674;109247;139223
76;13825;109399;138920
77;13988;109170;138986
78;13831;109222;139091
79;13814;109189;139141
80;13887;109353;138904
81;13969;109151;139024
82;13877;109149;139118
83;13977;109118;139049
84;14026;109068;139050
85;13976;109015;139153
86;14076;108886;139182
87;14185;108744;139215
88;14318;108322;139504
89;14346;107934;139864
90;14286;107637;140221
91;14216;107512;140416
92;14245;107275;140624
93;14111;107177;140856
94;14012;107261;140871
95;13970;107414;140760
96;13867;107617;140660
97;13914;107930;140300
98;13989;107918;140237
99;13908;108046;140190
100;13926;108131;140087
101;14105;107953;140086
102;14272;107483;140389
103;14245;107332;140567
104;14343;107081;140720
105;14227;106835;141082
106;14117;106813;141214
107;14110;106836;141198
108;14133;106877;141134
109;14132;106796;141216
110;14167;106626;141351
111;14087;106799;141258
112;14076;106812;141256
113;14077;106658;141409
114;14035;106991;141118
115;14000;106899;141245
116;14100;107070;140974
117;13970;107108;141066
118;13844;107166;141134
119;13849;107315;140980
120;14062;107257;140825
121;14147;107252;140745
122;14036;107222;140886
123;14020;107286;140838
124;13966;107401;140777
125;13968;107446;140730
126;14035;107692;140417
127;14190;107527;140427
128;14139;107530;140475
129;14088;107472;140584
130;14093;107289;140762
131;14092;107315;140737
132;14076;107433;140635
133;14099;107480;140565
134;14044;107602;140498
135;14052;107520;140572
136;13931;107585;140628
137;13865;107836;140443
138;13930;107983;140231
139;13925;108369;139850
140;14079;108275;139790
141;14184;108099;139861
142;14115;108089;139940
143;14077;108021;140046
144;14073;107950;140121
145;14132;107606;140406
146;14248;107424;140472
147;14416;106942;140786
148;14208;106958;140978
149;14283;106862;140999
150;14445;106259;141440
1;38970;66043;157131
2;31196;15595;215353
3;5005;32099;225040
4;1975;52514;207655
5;1183;72121;188840
6;879;90138;171127
7;812;106397;154935
8;765;121243;140136
9;803;134428;126913
10;893;146119;115132
11;1047;156534;104563
12;1273;165702;95169
13;1509;173769;86866
14;1898;180510;79736
15;2389;186073;73682
16;2948;190699;68497
17;3603;193925;64616
18;4474;195937;61733
19;5440;196720;59984
20;6619;196084;59441
21;7572;194545;60027
22;8445;192091;61608
23;9313;188985;63846
24;10229;185170;66745
25;10897;181046;70201
26;11453;176733;73958
27;11766;172428;77950
28;11971;168168;82005
29;12009;164406;85729
30;12001;160793;89350
31;11958;157919;92267
32;11834;155368;94942
33;11712;152994;97438
34;11696;151088;99360
35;11809;149285;101050
36;11670;147807;102667
37;11702;146521;103921
38;11886;145192;105066
39;12026;143685;106433
40;12241;142280;107623
41;12318;140803;109023
42;12454;139223;110467
43;12740;137530;111874
44;13039;135623;113482
45;13312;133630;115202
46;13424;131721;116999
47;13630;129862;118652
48;13867;127733;120544
49;13775;125991;122378
50;13774;124512;123858
51;13909;123185;125050
52;13959;121911;126274
53;13958;120631;127555
54;13931;119567;128646
55;13965;118566;129613
56;13867;117635;130642
57;13886;116769;131489
58;13970;115940;132234
59;14094;115068;132982
60;13975;114246;133923
61;13804;113976;134364
62;13794;113584;134766
63;13930;113057;135157
64;13739;112931;135474
65;13776;112808;135560
66;13716;112659;135769
67;13786;112358;136000
68;13903;112082;136159
69;14090;111389;136665
70;14250;110803;137091
71;14281;110201;137662
72;14377;109550;138217
73;14307;109087;138750
74;14205;108833;139106
75;14232;108374;139538
76;14112;108191;139841
77;14086;108388;139670
78;13933;108426;139785
79;13982;108414;139748
80;13778;108459;139907
81;13689;108751;139704
82;13700;108889;139555
83;13630;109147;139367
84;13769;109172;139203
85;13894;109076;139174
86;13857;108806;139481
87;13958;109024;139162
88;14079;109090;138975
89;14139;108802;139203
90;14043;108875;139226
91;13993;108640;139511
92;13875;108965;139304
93;14016;108750;139378
94;13990;108661;139493
95;13956;108457;139731
96;14040;108272;139832
97;13740;108529;139875
98;13768;108827;139549
99;13745;109245;139154
100;13803;109374;138967
101;13826;109468;138850
102;13932;109405;138807
103;14044;109225;138875
104;14050;109048;139046
105;14327;108568;139249
106;14482;108240;139422
107;14514;107658;139972
108;14423;107228;140493
109;14351;107070;140723
110;14295;106902;140947
111;14104;106846;141194
112;14056;107118;140970
113;13999;107462;140683
114;13921;107684;140539
115;14005;107903;140236
116;14064;107756;140324
117;14043;107706;140395
118;14062;107705;140377
119;14104;107712;140328
120;14232;107493;140419
121;14303;107006;140835
122;14330;106717;141097
123;14230;106421;141493
124;14178;106374;141592
125;14165;106380;141599
126;14148;106315;141681
127;14042;106335;141767
128;14005;106671;141468
129;13962;106827;141355
130;13854;107289;141001
131;13783;107689;140672
132;13868;108022;140254
133;13955;108207;139982
134;14158;108106;139880
135;14245;107845;140054
136;14541;107392;140211
137;14651;107028;140465
138;14703;106524;140917
139;14555;106087;141502
140;14447;105674;142023
141;14235;105711;142198
142;14081;105948;142115
143;14066;106199;141879
144;14171;106214;141759
145;14227;106175;141742
146;14179;106175;141790
147;14109;106261;141774
148;14030;106225;141889
149;13724;106713;141707
150;13609;107293;141242
1;39327;65406;157411
2;31289;15745;215110
3;5102;31990;225052
4;1999;52491;207654
5;1210;72017;188917
6;916;90085;171143
7;817;106546;154781
8;772;121223;140149
9;821;134568;126755
10;933;146458;114753
11;1081;156725;104338
12;1286;165898;94960
13;1603;173807;86734
14;2026;180296;79822
15;2525;185725;73894
16;3176;190066;68902
17;3955;193079;65110
18;4927;194829;62388
19;6044;195136;60964
20;7134;194071;60939
21;8305;191804;62035
22;9418;188667;64059
23;10334;184779;67031
24;11183;180216;70745
25;11804;175578;74762
26;12322;170674;79148
27;12622;165801;83721
28;12776;161439;87929
29;12885;157386;91873
30;12931;153628;95585
31;12806;150396;98942
32;12608;147632;101904
33;12393;145444;104307
34;12199;143818;106127
35;12075;142308;107761
36;12067;141138;108939
37;12043;139926;110175
38;12181;138708;111255
39;12293;137522;112329
40;12454;136338;113352
41;12619;134963;114562
42;12729;133487;115928
43;13012;132097;117035
44;13209;130765;118170
45;13394;129239;119511
46;13732;127457;120955
47;13854;125585;122705
48;14089;123767;124288
49;14145;122134;125865
50;14107;120557;127480
51;13994;119450;128700
52;13858;118424;129862
53;13828;117543;130773
54;13852;116680;131612
55;13802;116012;132330
56;13700;115481;132963
57;13610;115284;133250
58;13548;115000;133596
59;13708;114713;133723
60;13788;114282;134074
61;13890;113857;134397
62;13992;113170;134982
63;13994;112661;135489
64;13981;112224;135939
65;13871;111993;136280
66;13905;111599;136640
67;13928;111455;136761
68;14064;111050;137030
69;14062;110842;137240
70;14030;110650;137464
71;14020;110414;137710
72;14142;110372;137630
73;14067;110202;137875
74;14180;109784;138180
75;14323;109310;138511
76;14081;108995;139068
77;13919;109034;139191
78;13869;109150;139125
79;14076;109168;138900
80;14195;108901;139048
81;14321;108525;139298
82;14359;107769;140016
83;14091;107604;140449
84;14044;107650;140450
85;14018;107627;140499
86;14034;107791;140319
87;14176;107564;140404
88;14061;107370;140713
89;13900;107489;140755
90;13891;107555;140698
91;13835;107919;140390
92;13895;108101;140148
93;13956;108179;140009
94;14032;108078;140034
95;14119;108155;139870
96;14116;108040;139988
97;14113;107725;140306
98;14196;107662;140286
99;14195;107441;140508
100;14247;107153;140744
101;14188;107094;140862
102;14110;107138;140896
103;14188;107216;140740
104;14171;107213;140760
105;13977;107413;140754
106;14146;107434;140564
107;14121;107315;140708
108;14112;107383;140649
109;14243;107301;140600
110;14221;107426;140497
111;14313;107094;140737
112;14342;106915;140887
113;14392;106400;141352
114;14253;106235;141656
115;14095;106532;141517
116;13957;106668;141519
117;13876;106976;141292
118;13939;107248;140957
119;13870;107400;140874
120;13897;107605;140642
121;13915;107739;140490
122;13953;107816;140375
123;14018;107987;140139
124;14160;107986;139998
125;14179;107836;140129
126;14308;107494;140342
127;14423;107046;140675
128;14381;106947;140816
129;14318;106650;141176
130;14196;106690;141258
131;14154;106660;141330
132;14061;106474;141609
133;14070;106469;141605
134;14052;106569;141523
135;14087;106782;141275
136;14200;106583;141361
137;14142;106599;141403
138;13958;106732;141454
139;13961;107032;141151
140;13860;107311;140973
141;13921;107452;140771
142;13979;107586;140579
143;13953;107451;140740
144;13906;107653;140585
145;14103;107675;140366
146;14060;107489;140595
147;13977;107639;140528
148;14050;107476;140618
149;13993;107606;140545
150;13934;107826;140384
1;39464;65351;157329
2;31218;15852;215074
3;4989;32364;224791
4;1991;52778;207375
5;1150;72357;188637
6;829;90269;171046
7;719;106801;154624
8;687;121424;140033
9;737;134790;126617
10;860;146660;114624
11;1008;157243;103893
12;1234;166424;94486
13;1500;174257;86387
14;1920;180967;79257
15;2361;186372;73411
16;2977;190687;68480
17;3721;193826;64597
18;4514;195679;61951
19;5546;196335;60263
20;6530;195883;59731
21;7562;194330;60252
22;8565;191748;61831
23;9488;188473;64183
24;10196;184670;67278
25;10844;180500;70800
26;11388;176120;74636
27;11848;171781;78515
28;12069;167420;82655
29;12083;163680;86381
30;12159;160091;89894
31;12127;156941;93076
32;12113;154137;95894
33;11990;151730;98424
34;11869;149578;100697
35;11851;147567;102726
36;11678;146234;104232
37;11563;145196;105385
38;11671;144179;106294
39;11870;142995;107279
40;12120;141692;108332
41;12348;140319;109477
42;12605;138793;110746
43;13120;136687;112337
44;13571;134484;114089
45;13819;132127;116198
46;13996;129587;118561
47;14057;127380;120707
48;13957;125238;122949
49;13845;123592;124707
50;13806;122260;126078
51;13799;120949;127396
52;13762;119986;128396
53;13621;119329;129194
54;13399;118789;129956
55;13266;118650;130228
56;13258;118443;130443
57;13279;118220;130645
58;13271;118000;130873
59;13174;117709;131261
60;13178;117706;131260
61;13335;117538;131271
62;13530;117094;131520
63;13754;116408;131982
64;13920;115656;132568
65;14050;114879;133215
66;14059;114026;134059
67;14174;113440;134530
68;14278;112675;135191
69;14451;111825;135868
70;14483;110880;136781
71;14366;110129;137649
72;14175;109734;138235
73;14022;109566;138556
74;14080;109335;138729
75;14039;109388;138717
76;14079;109152;138913
77;14119;109064;138961
78;14189;108707;139248
79;14181;108587;139376
80;14147;108525;139472
81;13986;108443;139715
82;13903;108459;139782
83;13942;108484;139718
84;14149;108435;139560
85;14098;108304;139742
86;14035;108155;139954
87;14095;108066;139983
88;14295;107773;140076
89;14315;107443;140386
90;14245;107263;140636
91;14143;107081;140920
92;14115;107095;140934
93;14041;107200;140903
94;13981;107212;140951
95;13976;107288;140880
96;13864;107701;140579
97;14042;107765;140337
98;14184;107685;140275
99;14380;107284;140480
100;14348;107027;140769
101;14327;106727;141090
102;14371;106449;141324
103;14242;106277;141625
104;14282;106197;141665
105;14286;106160;141698
106;14241;105955;141948
107;14108;106034;142002
108;14064;106262;141818
109;14018;106489;141637
110;14009;106511;141624
111;14053;106573;141518
112;14027;106992;141125
113;14109;106879;141156
114;14113;107067;140964
115;14060;107062;141022
116;14096;106943;141105
117;14029;107024;141091
118;13947;107356;140841
119;14003;107479;140662
120;14051;107386;140707
121;13991;107598;140555
122;13871;107663;140610
123;13799;108137;140208
124;14078;108191;139875
125;14176;107847;140121
126;14089;107686;140369
127;14183;107358;140603
128;14112;107257;140775
129;14146;107116;140882
130;14183;107086;140875
131;14138;107012;140994
132;14157;106926;141061
133;14040;107148;140956
134;14135;107154;140855
135;14197;106920;141027
136;14294;106795;141055
137;14219;106920;141005
138;14192;106854;141098
139;14218;106693;141233
140;14189;106687;141268
141;14433;106437;141274
142;14424;106349;141371
143;14142;106270;141732
144;14183;106345;141616
145;14121;106255;141768
146;14066;106253;141825
147;13913;106570;141661
148;13976;106893;141275
149;13993;107073;141078
150;13971;107361;140812
1;39237;65789;157118
2;31389;15768;214987
3;5011;32146;224987
4;1939;52632;207573
5;1149;72380;188615
6;882;90438;170824
7;762;106953;154429
8;747;121642;139755
9;800;134981;126363
10;853;146879;114412
11;1022;157475;103647
12;1227;166617;94300
13;1579;174463;86102
14;1995;181158;78991
15;2537;186556;73051
16;3125;190939;68080
17;3825;193759;64560
18;4660;195503;61981
19;5618;196016;60510
20;6666;195396;60082
21;7691;193630;60823
22;8708;191037;62399
23;9638;187598;64908
24;10513;183577;68054
25;11336;179140;71668
26;11914;174530;75700
27;12246;169972;79926
28;12436;165435;84273
29;12650;161176;88318
30;12788;157163;92193
31;12696;153773;95675
32;12568;150703;98873
33;12602;148062;101480
34;12693;145555;103896
35;12587;143408;106149
36;12590;141546;108008
37;12502;139756;109886
38;12615;138076;111453
39;12697;136653;112794
40;12690;135401;114053
41;12829;133880;115435
42;13065;132478;116601
43;13194;130773;118177
44;13490;129173;119481
45;13674;127320;121150
46;13879;125565;122700
47;14006;123752;124386
48;14164;122149;125831
49;14113;120799;127232
50;13881;119547;128716
51;13745;118604;129795
52;13643;117907;130594
53;13596;117433;131115
54;13502;117103;131539
55;13425;116733;131986
56;13538;116483;132123
57;13723;115823;132598
58;13644;115249;133251
59;13654;114909;133581
60;13585;114757;133802
61;13704;114410;134030
62;13830;113911;134403
63;13950;113384;134810
64;14049;112886;135209
65;14230;112239;135675
66;14260;111511;136373
67;14168;110907;137069
68;14248;110390;137506
69;14144;110016;137984
70;14139;109845;138160
71;14097;109931;138116
72;13981;110154;138009
73;13954;109938;138252
74;14046;109908;138190
75;13910;109647;138587
76;13947;109320;138877
77;13811;109390;138943
78;13711;109754;138679
79;13714;109792;138638
80;13709;109800;138635
81;13750;110003;138391
82;14065;110043;138036
83;14216;109403;138525
84;14285;109046;138813
85;14153;108695;139296
86;14128;108506;139510
87;14084;108656;139404
88;14031;108426;139687
89;14106;108239;139799
90;14130;108095;139919
91;14121;107898;140125
92;14166;107775;140203
93;14289;107530;140325
94;14242;107216;140686
95;14104;107279;140761
96;13990;107364;140790
97;13975;107491;140678
98;13870;107703;140571
99;13730;107950;140464
100;13683;108265;140196
101;13816;108524;139804
102;13839;108608;139697
103;13862;108619;139663
104;13918;108632;139594
105;14003;108635;139506
106;13982;108465;139697
107;13925;108512;139707
108;13972;108587;139585
109;14115;108290;139739
110;14262;107930;139952
111;14400;107458;140286
112;14263;107367;140514
113;14121;107322;140701
114;14150;107348;140646
115;14209;107076;140859
116;14061;107097;140986
117;13969;107282;140893
118;13984;107492;140668
119;13833;107791;140520
120;13722;108181;140241
121;13802;108486;139856
122;13895;108538;139711
123;13963;108366;139815
124;13941;108471;139732
125;13888;108513;139743
126;14053;108346;139745
127;14147;108055;139942
128;14104;107860;140180
129;14038;107870;140236
130;13937;107985;140222
131;14014;107947;140183
132;13973;107845;140326
133;14233;107552;140359
134;14158;107487;140499
135;14144;107298;140702
136;14108;107205;140831
137;14143;107003;140998
138;14079;107111;140954
139;13983;107075;141086
140;13857;107391;140896
141;13848;107739;140557
142;13923;107918;140303
143;13877;108132;140135
144;13876;108128;140140
145;13993;107997;140154
146;13926;108030;140188
147;14090;108027;140027
148;14035;107975;140134
149;14107;107780;140257
150;14034;107633;140477
1;39523;65345;157276
2;31252;15782;215110
3;5037;32094;225013
4;1881;52426;207837
5;1099;72076;188969
6;806;90042;171296
7;711;106429;155004
8;711;121266;140167
9;789;134480;126875
10;902;146248;114994
11;1062;156849;104233
12;1279;166079;94786
13;1585;173839;86720
14;2018;180562;79564
15;2514;186174;73456
16;3174;190253;68717
17;3948;193186;65010
18;4754;194873;62517
19;5643;195401;61100
20;6696;194894;60554
21;7725;193201;61218
22;8620;190751;62773
23;9401;187635;65108
24;10242;183900;68002
25;10808;179871;71465
26;11339;175730;75075
27;11664;171558;78922
28;11766;167691;82687
29;11774;164030;86340
30;11758;160997;89389
31;11793;158189;92162
32;11768;155657;94719
33;11719;153307;97118
34;11507;151466;99171
35;11542;149854;100748
36;11710;148230;102204
37;11771;146625;103748
38;11929;145121;105094
39;12090;143525;106529
40;12302;142022;107820
41;12582;140191;109371
42;12816;138368;110960
43;13040;136484;112620
44;13370;134362;114412
45;13565;132192;116387
46;13922;129886;118336
47;14000;127710;120434
48;13951;125643;122550
49;13941;123821;124382
50;13892;122369;125883
51;13622;121257;127265
52;13573;120428;128143
53;13446;119816;128882
54;13270;119452;129422
55;13328;118883;129933
56;13255;118726;130163
57;13286;118534;130324
58;13383;118229;130532
59;13563;117708;130873
60;13653;117277;131214
61;13607;116730;131807
62;13764;115844;132536
63;13836;115318;132990
64;13960;114638;133546
65;13973;113798;134373
66;13999;113377;134768
67;14050;113027;135067
68;14113;112323;135708
69;14226;111768;136150
70;14193;111119;136832
71;14104;110935;137105
72;13996;110741;137407
73;14019;110394;137731
74;14005;110266;137873
75;13805;110254;138085
76;13647;110190;138307
77;13624;110426;138094
78;13755;110493;137896
79;13837;110385;137922
80;13874;110254;138016
81;13984;110061;138099
82;14046;109830;138268
83;14042;109520;138582
84;14125;109237;138782
85;14178;108866;139100
86;14039;108780;139325
87;14023;108668;139453
88;14113;108577;139454
89;14315;108367;139462
90;14080;108281;139783
91;14119;108251;139774
92;14179;107967;139998
93;13979;107908;140257
94;13806;108060;140278
95;13855;108135;140154
96;13857;108361;139926
97;13946;108491;139707
98;14133;108267;139744
99;14255;107992;139897
100;14226;107503;140415
101;14250;107576;140318
102;14253;107511;140380
103;14266;107553;140325
104;14165;107375;140604
105;14218;107306;140620
106;14317;107198;140629
107;14416;106874;140854
108;14265;106698;141181
109;14295;106600;141249
110;14074;106614;141456
